,Topic,Word,Tweets
1,22,nft,"Just minted my 1st ever Solana NFT, @solaris_nft (A Solana powered Metaverse) 

In @aspheris we trust 🚀🎉 https://t.co/ovUJrYFzLd"
2,22,nft,Can we take a moment and appreciate how insane the trait diversity in @discosolaris #nft #cnft https://t.co/wwGwBH23fH
3,22,nft,"this is going to be an ongoing moral test for everyone in the games industry until the whole nft tulip mania collapses in about two years. industry orgs are going to suck up to these dipshits for their money, and these dipshits are going to show up in industry spaces"
4,22,nft,My husband finally purchased his trust nft after trying to get him into it for months. But he did good :) skull face Gemma by @tristaneaton https://t.co/HJujiHVdOK #gemma #nftcollector #nftart #NFTCommunity https://t.co/m52qFjnaVT
0,23,time,"6/10 
There is NFT influencers that simply don’t think of it like this and don’t mind buying, tweeting, and selling all in the same short time period. Is it fair or ethical? I don’t know. Sometimes their followers make money and sometimes they lose."
1,23,time,"| PANDA |
Drop your $ETH address.
Join us on our adventure and have a good time.
A unique digital collection of diverse NFTs lying on on the Polygon blockchain. 
#NFT #NFTs #nftcommunity #nftcollector
#NFTCollection https://t.co/wz0VHuFqpd"
2,23,time,@NFT_Awareness @SavePlanetEarth Hotshot is a pathological liar and scammer. I don’t care what he has to say. He blocked me and Save Planet Earth 2 months ago. This will be the last time I give him or the situation attention. I’m way more legit and transparent than anyone negatively discussing a 100% non-profit. https://t.co/NduETP0vbh
3,23,time,"I'll be doing some AMA thread 🧵with #BNB #NFT projects from now on.

Why ? 🤔😁
- Ask anything to project founders
- Build trust between builders and investor 
- See the general opinion of the community 
- Some people don't have time to listen to voice chat AMAs

#BSC #DYOR"
4,23,time,"Congratulations, your item sold! Four times 🔥🥳🌈🍀 Special thanks to our biggest holder to date for his support and trust @NFTbagari ❤️🦋 
#NFT #NFTCommunity #NFTfam #NFTfamily #nftnews #NFTProject #NFTs https://t.co/mTFt09NdOv"
0,23,stop,"The brush is mightier than the sword

By publishing this #NFT I want to make a full stop in all these disputes about equality, diversity and the freedom of speech in #crypto 🙏🏼

Let's not forget that one person's freedom ends where another's begins

https://t.co/FlbBCoO3Ic"
1,23,stop,"I still see daily stories about artists loosing everything after accepting to ""draw an nft"".

FFS, stop running all over the metaverse without protection.
! ACT NOW: BUY A LEDGER !

If you don't, then consider EVERYONE as the enemy, don't trust anyone, shoot anything that moves."
2,23,stop,"HODL.NFT was sold just 12 days ago for $3912.76 on OpenSea!

A real steal! 
Will be worth a lot more by the end of the year!

Chin up #UDfam 
Your #NFT #domains will earn you great rewards soon. Trust in @unstoppableweb ! Their plan will be fruitful for your investment!"
3,23,stop,"If you’re launching an NFT right now there’s a few things you MUST do cause nobody trust new projects rn and nobody wants to buy $300 jpegs anymore

1) have money to pay some influencers 
2) don’t spam it’s a huge stop sign if that’s your marketing strategy"
4,23,stop,"Welcome to all our new followers!

Current token price is 20 xrp so whats stopping you from giving a kanga a home 🦘

Token : xKangaMK1
trust line : https://t.co/ignB3ohs12

#nft #NFTCommunity #nftarmy #XRP #xrpl #xls20d #xsl20 #XRPLcommunity #XRPArmy"
0,23,favorite,Drop some of your favorite #WomeninNFTs 👇🏼We want to see all of the other #NFT projects that push #womenempowerment as well as inclusion &amp; diversity 💕🤍 #WomeninCrypto #WorldofWomen #CryptoChicks #NFTwomen #NFTgirls https://t.co/EMVsbzMoBu
1,23,favorite,These are all so incredible and (I'm obviously bias but..) are easily my favorite ape derivative I've seen. The lines and designs are so freaking clean. Honored to be among the #WAX fam that're represented. @maiki_NFT captured my swole arm likeness incredibly.
2,23,favorite,I was extremely lucky to be able to win this 1/1 giveaway from @Chameleon_NFT. The artwork by @zbush94 is so amazing. Public Minting on 11/7. Their discord is easily becoming one of my favorite communities. The team is very transparent and I love this project. #ChamFam Must See. https://t.co/bOia9jO1La
3,23,favorite,"Director Evan Jackson Leong (@arowanafilms) speaks on how fans can support their favorite #diverse #creatives –– and how the dollar represents a lot more than just currency 💸

Read Leong’s full conversation with @goReel8 cofounder @liucrative:  https://t.co/We4DLivdWp
#aapi #nft https://t.co/VFroOndmdy"
4,23,favorite,"The #ExoWOrlds #DAO just minted 4 awesome @forest_nation  #NFTs on @VeSeaOfficial! 

We love to see fresh 3D #NFT art being minted on #VeChain, the ExoWorlds Vault collection just got more diverse!

If you don't see your favorite #vNFT project in our vault, comment👇! https://t.co/4dGswmWwji"
0,23,mind,"Discord and social management is probably the most important aspect of #NFT projects.

People want transparency and support.

Teasers and indications of what’s in the works.

Projects that prioritise the above have the right mindset."
1,23,mind,"I'm an NFT skeptic myself, but I have to say, I trust this man's foresight and business acumen A LOT. Especially as far as BTS are concerned. I'll be looking forward to what hybe's planning with an open mind. https://t.co/K7ewTdK5xc"
2,23,mind,"As we approach the end of the year, its mind blowing to look back and see how far the NFT space has come. I feel privileged to be a member of such a diverse, creative and down right rad global community. Thank you everyone! What a time to be alive!  
🤜💙🤛✌🚀"
3,23,mind,"@garyvee @veefriends Super happy with my one book nft. Would love to have more diversity. I need a good reminder to be tenacious because this space can be overwhelming more often than not. But worth it for the community, inspiration and portfolio building!"
4,23,mind,"@jf_nft Created this pieces to celebrate the women in Africa especially Nigeria, I’m celebrating our diversity,  our hard work,  our beauty, our hair,  our skins, tribal marks and body tattoos. Reminding every African out there that we were made for great things. https://t.co/ppyjyw2y5H"
0,23,bro,"I cannot believe I am only finding out now that my girl @laurDIY is fighting for equality in the NFT space with us 🔥 I agree: it’s way too bro-y right now and that has to change. Lauren, I love how you were my inspiration on YT at 15, and continue to inspire me now at 25 💜"
1,23,bro,"@JeluridaAfrica what about #blockchain or #NFT for movie ticketing? it might become a good tool to support transparency between the moviemaker and the Movie Theaters provider in the #film industry.
@sigbroapp and @nftmagicart already use this mechanism in their @frenchielandnft 2021 Xmas Event"
2,23,bro,"A #gaming #metaverse on #Ethereum with its own L2 #scaling solution == @myriagames;

🕹️ #Gamers to browse a diverse collection of #Play2Earn #NFT games in #myriaverse
🛠️ Developers to launch &amp; showcase their games
💰Invested by @Ubisoft and @Activision 🔥
🔜🔜 $MYRIA token sale"
3,23,bro,"@AbhiPandya1977 @masked_investor @CGasparino he's a clown who literally used ""trust me bro"" DD on live television @FoxBusiness"
4,23,bro,@brooklynstaggss this my ratio + my metamask trust wallet crypto coin nft was hacked and banned
0,23,like,@OSFCollections Those @BoredApeYC donations to your niece and nephew looking like a trust fund by now!
1,23,like,"Yes, you can use NFTs to fund your startup.

Imagine selling an NFT collection for x% of Equity in the startup you’re building.

And here you have, NFTs as a crowdfunding mechanism.

And you can configure that 10% as a DAO to have a say in the future of the startup: like a Union."
2,23,like,Not gonna lie I hope one day I get to be one of the cool kids raffling away WL spots for incredibly popular projects like @KarafuruNft / @TastyBonesNFT / @SoulZ_NFT /@diverse etc etc
3,23,like,@noNameBitcoin @NFTethics @aatwts Seriously this is bad look for the credibility of this platform. Calling out a legit project for how they choose to connect with their community. There are communities that thrive off of mystery and puzzles like Neo Tokyo Citadel.
4,23,like,"Are you connected with the devs of your pfp Nft project on LinkedIn??? 
Know your devs!!! Kinda like KYC lol. 
#Trust #LazyLions #NFT #ROAR @LazyLionsNFT https://t.co/jL41CnXMCr"
0,23,buy,Straight facts! Check out @iam_tribex #NFTProjects on https://t.co/3qWD0ICqMH! Right now you can get an #NFTs for super cheap #NFTCommunity! Now is the time to buy! #Web3 #NFTCollection! Do you support #Diversity and #Empowerment? Buy a #IamTribeX Nft and join our movement!
1,23,buy,"cryptobros being eternally confused as to why people hate nft's will always be funny to me. they simply cannot fathom a world outside of profit motives

of course this is just an act to make people feel dumb for not buying into nft's but let's pretend it's not so transparent"
2,23,buy,"If I borrow against an NFT to buy a house to then borrow against that house’s equity to buy the stock market dip, would that be a smart move?"
3,23,buy,"Benefits for people who buy #NFT books :
- Fairness and Growth in Value.
- Assurance of Oneness and Scarcity.
- Maintaining the connection with Authors.

#WeAreRealBookers #PublishEcosystem #NFTBooks #BookSwarmArmy $NFTBS #WritingCommunity https://t.co/bueP8R4Nku"
4,23,buy,"NFTs are more equity than art.

When you buy an NFT, you aren't only buying ordered pixels.

You're placing a bet on a creator."
0,23,nft,"#vefam , the most diverse, wholesome, supportive community out there. Where being yourself is always rewarded. If you haven’t spoke in a space, change that. If you haven’t made friends, change that. Best group in #crypto $VET #vechain #nft #defi 

-Virtual Priest"
1,23,nft,"One of the few projects that are attractive for long-term investments! Well-designed road map, transparency and predictable growth—all this does not leave indifferent and does not let pass!   #rbx  #binance #crypto #nft"
2,23,nft,@joepayneco @hourglass_nft Love u Joe! ❤️ Trust in your project and u and the team will find the way... or the way will find u 😉
3,23,nft,"Yoroi, Bitcoin, crypto, nft, binance, metamask, blockchain, token, Exodus, trust wallet"
4,23,nft,"promise you guys, if i build a nft project one day and earn money from that, you will earn too.I'm not selfish and i care about people who trust me !

#NFTs"
0,23,wont,"$SPIT on me and i $SPIT on you 🥰

@Llamaverse_ , @NFTLlama to the moon 🚀

Thanks for GAS fee 🤣 @PyrNessa. Gas was sooo optimised for staking thou but i wont give money back 🤣. I bought a @LlamaDrawsNFT to optimise my $SPIT.

In $SPIT we Trust 🙏🤲. 

#NFTs #NFT #NFTCollection https://t.co/mmNyNmjCCA"
1,23,wont,This Project is very transparent about what they have planned for us  in the near future 💪 Team always putting in work 💯Join the Discord @Cool_Dogs_ check us out n come vibe. You wont regret it especially if you love dogs 😎🐾 #nft #Crypto #Puppies #eth #staking #tokens #merch
2,23,wont,@OMAAR05296500 @kirawontmiss counter + Need help with an essay about my meta mask trust wallet ethereum being hacked by a graphic designer that made my new banner who’s account got disabled after purchasing an NFT with bitcoin
3,23,wont,@ratiodwithease @kirawontmiss counter + Need help with an essay about my meta mask trust wallet ethereum being hacked by a graphic designer that made my new banner who’s account got disabled after purchasing an NFT with bitcoin
4,23,wont,"$SPIT on me and i $SPIT on you 🥰

@Llamaverse_ , @NFTLlama to the moon 🚀

Thanks for GAS fee 🤣 @PyrNessa. Gas was sooo optimised for staking thou but i wont give money back 🤣. I bought a @LlamaDrawsNFT to optimise my $SPIT.

In $SPIT we Trust 🙏🤲. 

#NFTs #NFT #NFTCollection https://t.co/mmNyNmjCCA"
0,23,trust,"🌟Two editions collected by two great artist collectors @hamiraad and @SVosughian 🌟 
Thanks for your trust 🙏🏻🙏🏻

And again I’m grateful for your support @K1NAZIFI_NFT 🙏🏻🤩
#NFTSPACESHIP https://t.co/8auT5XDctM"
1,23,trust,"LFG!! Don't sleep on @KronicKatz, he's working on the first ever metaversity and trust me, it's going to be epic! #NFT #NFTfamily #KronicKatz #BlueChimps  #SuperCommunity #Metaverse #Metaversity"
2,23,trust,i need this on a shirt i need an essay fast my account got hacked i need this tweet as an NFT i want to commission art i lost my metamask eth with trust wallet browser seed phrase i need help with my metamask hacked account coinbase binance account lost bitcoin wallet pay help https://t.co/gmlqYdZgBG
3,23,trust,"Can anybody help me find a sugar daddy that can recover my Coinbase, instagram, trust wallet, meta mask which was hacked. I also have an essay about math Monday. Free NFT bored apes. My amazon credit card was stolen too so i might pay. I need this on a shirt! https://t.co/o5nnWcEmDe"
4,23,trust,"A Davidson Ospina music #NFTs #NFT Discord Community? Yes? Any suggestions? From what Im seeing...Bringing old school Music Producers, DJ'S &amp; other industry people into this space is going to take time &amp; trust to get a better understanding."
0,24,world,"There is already enough war, negativity, and divide in the world. The NFT space should be safe; one of diversity, equity, and inclusion. There are many cannabis NFT projects working together to move the industry forward in the world by building bridges positively."
1,24,world,"Thanks to everyone who has been supporting @flash_mints 

My mission in the NFT space is to elevate diversity.

The majority of the proceeds of F.M. goes directly to Black and Brown artists and the team.

Race matters in a world where race has been used to discriminate."
2,24,world,"Power of talks
@lorigraceaz leading the convo - Women Diversity, Inclusion, Equity and the #nft world
Representation in actual art created by men elevating women - must have Queens in the #nfts jungle too!!!! #NFTCommunity #nftkids #NFTs #WomensArt #womenintech #nftkidsmag https://t.co/9910DfYFPa"
3,24,world,"introduce Sundanese culture to the world, because in Indonesia there are many diverse languages ​​and cultures of a beautiful country with thousands of islands
Check OpenSea https://t.co/eBJVCEbxOx via @opensea 
#NFT 
#NFTCommunity 
#NFTs 
#NFTGiveaway 
#nftart 
#NFTartist"
4,24,world,"This is “Ethnicality”, a collection seeking to revalue the diversity of our cultures through women around the world. 

Find it at @Foundation 🌐 https://t.co/5pZUt8tzmX

#Ethnicality #NFT #NFTCommunity #NFTCollection #NFTArtist #FoundationNFT https://t.co/cg8m7Pn3vJ"
0,24,inclusive,"Check out @Etherthings🚨

One of the first 10K NFT collections (minted before BAYC)

@EtherThings is creating the most inclusive ecosystem in Web3, standing for diversity, inclusivity &amp; identity.

You can literally find an EtherThing that looks like you!

https://t.co/rfQhsS9HdM https://t.co/tinhWuiiYp"
1,24,inclusive,"Joined this NFT project today after hearing some awesome things about it. The community looks pretty HYPE too. 

Art celebrating #WomanInNFTs and an all inclusive, diverse portfolio of @NFungiblePeople 💎🔥

Let’s see your #NFPNFT 🤘 https://t.co/Y28fXbId6A"
2,24,inclusive,"🚨BIG NEWS🚨

our inclusive, diverse avatar collection aimed to onboard our audience into the web3 / NFT space 💪

we recently decided to put a revised collection size decision into the hands of our earliest supporters...

vote complete, decision made ⬇️"
3,24,inclusive,"@VulcanForged @VulcanVerse One of the most inclusive community's with the most transparent approachable CEO in blockchain.  
Top end NFT marketplace
Inclusive NFT/Gaming DEX (Vulcan DEX)
MMO with land/creature asset ownership and deep lore.
Many more games in house and third party like BERZERK CCG!"
4,24,inclusive,"🧵
@Metaverse_natz, our female CEO &amp; co-founder is  passionate about gender equality, inclusiveness &amp; empowering women &amp; girls to reach their full potential.

Piggos are thrilled to partner with @equalitynow who work to protect and promote the rights of women &amp; girls.

1 / 4 ⬇ https://t.co/F609AzzYNy"
0,24,space,"📍 @Chacha_Finance is here to change the status quo of the #metaverse #NFT and the #Gamefi space through diverse ways 🔥

Do well to check them out 
https://t.co/jLwfrbPXE8

#whalestracking #NFTs"
1,24,space,"@NFTethics I love that there are groups like this dedicated to hunting scams

Kinda blows the lid off the theory that we're all scammers in the nft space 😆"
2,24,space,"@NFTethics @lesleysilverman @unitedtalent I love you guys lol 

Your tweets give me hope for this space."
3,24,space,"UX is still really tough for people getting into the space, but we believe it’s more important than ever.

In order for the NFT ecosystem to be one where all creators can succeed, we all need to prioritize the following: 
- Self custody
- Diversity
- Discovery"
4,24,space,"Someone should start a #Hedera Doxxing project.
Need to have certified front that do the Doxxing.

This space is growing,best thing about it has always been the community and its transparency. Let's maintain that.

#Web3 me Vs #Web2 me
#HbarNFT #HederaNFT  #NFT #HBARbarians #Hbar https://t.co/rLUNL66eH6"
0,24,collection,"I don't trust words. I trust pictures 😅

In the long run, @NashTheSlashInc collection of photos finally be seen on #NOWwhere 🙌🏾

Are you a fan of this legend? 🤟🏾@djheidi @novogratz 

#NFT #NFTs #NFTCommunity #キンプる #さいしょの人はスゴかった #OurLovelyTenday #HAPPYTENLEEDAY"
1,24,collection,"- @BAYC2745's WL process, transparent project updates, and continued engagement with his community has set the standard for other NFTs 🚨
- The art of @psychedelic_nft is truly unique. With 900 unique traits in total, there is a style of art for everyone within the collection. 🎨"
2,24,collection,"I’m obsessed with my @FlowerGirlsNFT!  @VarvaraAlay’s illustrations are just stunning 🌸🌺🌸🌺, first NFT I’ve purchased and it feels so right!

#flowergirls #flowergirlsNFT #nftcollection #womensempowerment #equality https://t.co/Z4kpI9ojNt"
3,24,collection,"BTW this is getting out of hand... 🤣

Maybe I'm officially too diverse... 🥲

At least ONE of these will sell out eventually... 🙏

#NFT #NFTs #NFTart #NFTcollections #NFTcollectors #NFTcommunity https://t.co/KiX10ccZP7"
4,24,collection,"We don’t label our Pride Pixies, we let our community have the freedom to choose themselves (as should any human). 🌈🧚‍♂️ We take pride in who we are as a community that sets our values on inclusion, diversity, &amp; identity.
#nftcollection #pridepixies #nftcommunity #nonbinarynft https://t.co/0Hdiw9Ij26"
0,24,community,"Combining our 68-year legacy of art patronage and progressive conversations on sexuality with our contemporary work in the NFT space, the exhibit invites the digital art community to create original work celebrating sexual liberation, gender equality and representation."
1,24,community,"The pure diversity of pfps and art says a lot about the NFT community. 

Love to see it 🥰 https://t.co/LLktoZ2Tgz"
2,24,community,"What do I look for in an #NFT project?
✅ A solid community
✅ Great artwork
✅ Transparency from Developers
✅ A roadmap that excites me

@bzombiesc  ticks all these boxes #bzcarmy"
3,24,community,"The NFT world is expanding, &amp; you can trust that many will fall. Communities &amp; Devs will have to align to make it. @bubblegumkids_ &amp; their community is coming together like no other. #nft #NFTCollection #DeFi #web3
#BGK @garyvee @SHAQ @CozomoMedici #BGKTAKEOVER #NFTCommunity https://t.co/zsF8B84t4j"
4,24,community,"Between ‘Axie Infinity’ And ‘Ghost Recon,’ Why Should Anyone Trust Gaming NFTs? - Forbes https://t.co/P3Ter6bXte #nft #art #nftcommunity #btc #artist #nftgiveaways https://t.co/b8P29ubxVY"
0,24,project,"@NFTethics Stop fudding legit projects and do better guy… @goatsocietynft isn’t a RUG LMFAO 😂 

#NFT #NFTethicsisafudder #betterresearchneeded #FUD #nocredibilty"
1,24,project,"Project @XRILLAZ have applied for #CYNDICATE membership.
#XRILLAZ 🦍 are a story based #NFT project with diverse illustrations of powerful XRILLAZ!.
Vote for @XRILLAZ to join the #CYNDICATE

#XRILLAZ #XDX
Vote❤️(100+) on this tweet for @XRILLAZ to Qualify https://t.co/Cv7RLg4pZJ"
2,24,project,@CalvinHarris COME JOIN THE STEEZY APE GANG !!!!!!!  as a fellow Scotsman trust me when I say ! This is the nft project for you my man !!!! !!!!🏴󠁧󠁢󠁳󠁣󠁴󠁿 LETS GOOOOOOOOO@steezyapegang @BryanveeEth @Alejoholguin_ca @du5_t1 @1117BHD @1000FacesNFT https://t.co/9lBFmtFdNB
3,24,project,"#NFT + animal conservation efforts = ultimate utility @PandaBambooSoc is donating 10% of proceeds to @WWF  Bringing humanitarianism &amp; education to the Blockchain! Pandas are just the beginning. A project &amp; team I trust 1000%
https://t.co/mvmpVBzn1J"
4,24,project,"@therobotsnft One of my favorite Cardano NFT projects..this is a community that values sharing n engaging in holistic well-being practices.I've been following this for sometime now,trust me when I say this project is fire🔥
Join us now🤩
Dc:https://t.co/hgCFA4R9x0
#NFTs #Cardano #CNFTGiveaway"
0,24,diversity,"Love my ""You"" NFT reveals this week!  Thanks to @MyBFF for creating space for everyone to learn more about crypto, blockchain, NFTs in an inclusive way ❤️.  Beautiful artwork by @jadepurplebrown #WomeninNFTs #diversity #BFF #LFG https://t.co/EOEQ4zJntx"
1,24,diversity,"If you're into sports, #NFTCommunity &amp; #PayItForward then follow @BAMbassadorsNFT 

A transparent #NFT project that also funds various community projects from building facilities in underdeveloped regions through to sponsoring teams that promote diversity

#ComingSoon https://t.co/DwLbBSpZth"
2,24,diversity,"Inclusivity, diversity and belonging in the NFT space. Why it’s important to have this mindset when building an NFT project.

https://t.co/CW5rhSsZFk"
3,24,diversity,Did you know by collecting my work you’re supporting diversity and inclusion in the NFT space? You’re allowing a Latino queer to live authentically and free
4,24,diversity,"@diversity_nft Winners 🏆

PLEASE DM @diversity_nft TO CLAIM!

• @heysoulsistaz
• @zionxxnft
• @alexandruburlan
• @wanblackman
• @cryptoshakazulu
• @Bonfrey2
• @Only_forcrypto
• @HungryPattiee
• @Kambala04809224
• @Sofiyah917
https://t.co/Na7zHEVC8U"
0,24,woman,"IWD means a day to remember those women who fought for their rights and gave us a better future. Thanks to them women are leading this NFT space. Together we are stronger and we must fight for equality. Fight like a women, create like a woman, mint like a woman. #NFTWomenUNITE https://t.co/QDcwNa0Fpb"
1,24,woman,"#nudies if we aren’t on your radar yet 👀 all woman team that is absolutely crushing it right now , an active team that communicates an is super transparent 🙌🏻✅ we have VR 🔥and some big announcements on the way 👀💯 oh an a Times Square billboard on its way 🔥#sendnudies #NFT https://t.co/fwsIY8yO6Y"
2,24,woman,"From the lack of role models in leadership roles to underrepresentation, women have to struggle to gain equality in the workplace. 
It is not right. Let us provide equal chances especially for black women.
@theblackwomanft
#tbwnft #nft #nftart #cryptoartist https://t.co/s1ItyE1WdM"
3,24,woman,"On this #IWD, I stand with my sisters in #Miami pressing for progress in gender equity across #web3. Join us on March 16 for the launch of the Tuttle Tribe NFT by @Web3Equity + @thesuperama: a collection that celebrates womanhood, Miami, &amp; the prosperity we deserve! ⚡️
#WomensDay https://t.co/wIPxxITr72"
4,24,woman,"We are a women led NFT project on a mission to bring more diversity into the tech world.We want the best female founded tech startups in the world to have the opportunity &amp; support they deserve ❤

Help us achieve our goals by supporting us 🙏🏻

#womanInNFTs #nftart #NFT #female https://t.co/hCjVe4HGPy"
0,24,nft,"Beautifully diverse World.

https://t.co/pb5OJSMEAo
#NFTs #NFT #nftart #art #blockchain #Crypto #cryptoart #ETH #OpenSeaNFT #opensea #NFTdrop #NFTCommunity https://t.co/4vpLGQ5uwm"
1,24,nft,"Update item DogSies Laxy
002 OG MCYK
003 Transparent
010 Travis Scott Style
011 Billie Eilish Style

💵0.005 ETH
on OpenSea
https://t.co/gxW1V7wPfD

#nftart #nfts #opensea 
#nftcollectors #cryptoart 
#collector #OpenseaNFT 
#NFTartists #cryptoartists #digitalart 
#cryptoNFT #nft https://t.co/hWWpGYNorn"
2,24,nft,"To any project owner out here that is new to nft space, never ever trust promoter accounts with so much followers! either members for discord server or followers for social media! all are bots and fake!
GROW ORGANIC!"
3,24,nft,"KING ALSATIAN is also now listed on the secondary market by @mojomoby . 
Big thanks to you for the trust moby.

To those wondering , ALSATIAN holds the third most powerful crystal from the Etherverse , THE GREEN ETHER 🟢

#NFT #nftcollectors  #NFTCommunity https://t.co/pOQJZVsZLE"
4,24,nft,"The hidden Blockchain has been revealed,@FoilNetwork focuses on establishing a credible system for verified identities of investors, contributors,community members, validators and counterparties based on immutable and transparent #blockchain technology.#foilnft #nftplatform #nft https://t.co/KCWxydrWZU"
0,24,diverse,"@angryboars @adidas Angry Boars x Adidas would be incredible 💯

The Boars are an upcoming NFT project   with amazing art and a very diverse community. Symbiosis (breeding) on the way, $OINK token coming, plus many more exciting add-ons.

Adidas = All Day I Dream About Symbiosis 😍

#NFT #angryboars"
1,24,diverse,"Sunday evening,
I onboarded the most diverse group into NFTs. 55% women, 80% minorities and individuals from 5 continents. Seeing members analyze and purchase their first NFT after the class was my proudest moment in 5 years of running my business. https://t.co/0sILKgfl7G"
2,24,diverse,"In addition to our diverse and talented community, we hold an unrivaled collection of #NFT digital art, photography, collectibles, and assets in our NFT Vault.

Our main mission is to empower anyone to become a whale through $WHALE.

👇"
3,24,diverse,"NFT NYC ‘21 was an important moment for the industry. 

Incredible union of artists, technologists, builders, investors, collectors &amp; newcomers. 

In all the years I’ve been in the space, I’ve never met a more diverse group of people, building the future we all want to live in."
4,24,diverse,"@TheCoffeeBlock @ReimaginedFi - THE principle FaaS project truly providing farming yield returns coupled to trackable and transparent metrics. 
@JPEGMorganCap - Seeks to bring forward connection and direction more towards NFT and other diverse methods of yielding. The name is a bonus too!"
0,25,team,"Feels good to be a mod of such a transparent project. Really happy for the quick sellout for @BAYC2745 and the team at @psychedelic_nft 🥳
Now the real work begins!"
1,25,team,"Nobody told me to buy @worldofwomennft, @RealSupDucks or @thelonelyaliens when they launched

I did my research, liked the art, the teams, the concept...
I TRUST MY GUT!

These projects did great
But I invested in some that didnt and that is ok

Trust yourself!
#nft #NFTCommunity"
2,25,team,"Just minted my @SoulKombat dragon! public minting is tomorrow and trust me, this is a project youll want to be in on. sick art, solid team with deep connects in the space and tons of utility coming! plus the dojo where you can gamble for a better nft!! Join the DC! https://t.co/nJ0pKA2YSC"
3,25,team,"Minting closes soon... Why RFG

1. Fun #P2Egaming
2. 10% for charity
3. Professional &amp; diverse team
4. Genesis foxiz means...more rewards, more airdrops
5. Lifetime access to Morgan's game Dev courses

Mint now!
#nft #nftcommunity #P2E #Polygon https://t.co/AmGFo2TYsd"
4,25,team,"We also feel sorry for you.

As we told you, KYC, Doxxed, Multi-SIG... is not worth the trust you have in the team.

Stay safe and build your cartel @ @city_medellin 

Great community, updates on #DApp, Mcap with so much potential, Certified NFT collection.. NFA

$PABLO"
0,25,nft,"The reveal day I've been waiting for! 👏 Look at the detail. 🔥🔥✨@diverse 
Thinking of getting another...

#diverse #diversenft #diversefam #nft #NFTReveal https://t.co/UMX184fUzl"
1,25,nft,"#nftcollectors  #NFTCommmunity #NFTs 
it's your chance to hunt the floor NFT on this project, trust me you wónt see it again on this price!
@CryptoHobos 
https://t.co/H9mLi8uMkx"
2,25,nft,"@DroniesNFT is such a project which I wouldn’t worry about in case the whole nft space crashed
But why? 
Because the community and the team know each other and there is a certain lvl of trust. We are early and people expect mooning, but we have a vision that others cant see now"
3,25,nft,"505/Stream/Bias/Sweep.
https://t.co/GGVZymhKQG
#nft #nftart #nftartist #experiment #discover https://t.co/gLY215biE0"
4,25,nft,@cryptosNF metamask opensea nft trust wallet
0,25,transparency,"Put an end to these pump &amp; dump NFT projects.

Invest in community, brotherhood &amp; transparency."
1,25,transparency,"Team accountability &amp; transparency top my criteria list for all NFT projects and come into consideration at key junctures: 
1. When evaluating a new project prior to entry
 2. When deciding to hold and/or invest additional time building

✅ @KiwamiNFT continues to deliver. https://t.co/EKw9gMkhSj"
2,25,transparency,For the transparency purpose #degenlizzyNFT https://t.co/cpc0dvIYax
3,25,transparency,"This is leadership, transparency, doxxing, and what we need more of in the NFT space congrats on this move @jessew_art @BushidoApes @BushidoRoyale"
4,25,transparency,"@NFTsAnonymous @HansOtto69 There are lots of projects doing this. Do you support @Honest_NFT or @Web3Equity or any of the other various projects encouraging onboarding, Web3 education, transparency and aafety? It doesn’t need to be a “movement” based on grandiose statements."
0,25,stay,"We cannot continue the Mint in good faith until the collection has been re-shuffled and the IFPS re-deployed on a local or private server. 

We realize that pausing the mint is not a good look for the project, but its important for us to stay transparent as we navigate this."
1,25,stay,"HAZEL hit an (for us) insane milestone today, with a delegation of 4 mil ADA. Thanks to everyone who puts their trust in us &amp; we appreciate the shoutouts from @hashoshi4 + @bigpeyYT 🙏😸

To celebrate, we'll be giving away an NFT in Epoch 322! Follow and stay tuned for the how! https://t.co/xhg2B40YP7"
2,25,stay,"Check out volume 16 of the #DeFiDrop - the best way to stay updated on #DeFi

In this edition:
✨ $YFI is going multichain
🎉 Art Blocks raises $6 million in equity round
📢 Leading talent agency signs NFT collector 

Learn More: https://t.co/izJsxsn417 https://t.co/uFAenlJtBO"
3,25,stay,"Thank you to all the amazing, ridiculous people joining the FTP community 🙌🏼 💚🌱💚🌱

🎁 giveaway winners will be announced asap

👉🏼 as we embrace full transparency we’re preparing our roadmap to share with all of you so stay tuned 🌱

#nft #NFTCommmunity #nftart #NFTProject https://t.co/eY6hEm8ulK"
4,25,stay,"Don't grind to be a big shot. Be real, be yourself, build relationships and stay #Common. Trust me, ppl will notice that more than anything.
@commoners_nft #KeepitSmol #StaySmolStayHumble"
0,25,join,"@0xLeoInRio @MagicEden_NFT I just found your platform, my user experience was fantastic, to the point that I'd like to join with an art project I have in mind... On eth marketplaces I am used to plenty of bugs and poor support, seeing your attitude as CEO increases my trust in your platform."
1,25,join,"Excited to have @andydunks85 &amp; @BCyrtmus joining us on Lost Spaces today!

If you have any❓ or 🧠 about diversity in the NFT space, drop them in the comments below &amp; we'll riff on it with our frens!"
2,25,join,"GM NFTwitter, 

what the hell are some NFT Project Founder doing (like Azuki)? 

This Gl🪖🪖min fights for trust, fairness &amp; decentralization. 

Do you join his movement? 

#Gloomins #NFTs #Azuki #NFTs #cryptocurrency https://t.co/sXr9ghuDKs"
