Topic,Word,Tweets
25,project,"11/ Some asked us – why Beanie? We just happened to significantly invest in his project(s). We did not sell any NFT before exposing him, and our wallet transaction(s) confirm that. We are willing to have this verified. We have no affiliation with anyone or any financial incentive"
25,project,"We want to emphasize one more time the importance of the below thread about red flags.

A project called @ApeDoods is minting today (total scam with fake/corrupt influencers) and many others are minting soon. Identify the obvious scams and cash grabs.

https://t.co/J0ggOh6FUW https://t.co/AHl6QyXrQN"
25,project,"1/ We have a couple of quick observations about the project @theshifters_ (90k Discord members), which will soon start minting. We were informed by multiple persons that tried to ask some questions that they were banned/blocked, so maybe it helps if we clarify their position."
25,project,"The NFT space basically consists of two worlds: 

1. Experienced investors that use Twitter/reputable contacts for their info. 
2. Inexperienced naifs that get their info from paid shills at Instagram.

They never talk about or even mention the same projects."
25,project,"10/ He invested in NBA Top Shot because “there's a trust authority behind these collectibles which makes it feel safer for me to invest in them."" Funny that he didn’t think that that would also apply to the “investors” in his previously abandoned projects. https://t.co/zCKpsfwaJJ"
25,trust,"Btw, I'd strongly recommend learning to use @flipsfinance. We're gonna put out some tutorials on it soon but I would really really recommend getting proficient at it; trust me you'll want to!"
25,trust,"2/ We contacted that person and yes. First 0.3 ETH was paid to become part of an ""alpha group"" and then an NFT had to be transferred to whitelist the address in the Discord. All complete lies of course, abusing the trust of new members of the NFT community. https://t.co/9GpMQ4PRdc"
25,trust,"Btw, I'd strongly recommend learning to use @flipsfinance. We're gonna put out some tutorials on it soon but I would really really recommend getting proficient at it; trust me you'll want to!"
25,trust,"20/ And he mentions that people especially trusted @NFT because of Mark Cuban’s name on the page and the blue verified account. They tried to remove his name after this scandal came out, but the screenshots were already taken. https://t.co/r1aX2fNcf9"
25,trust,"2/ We contacted that person and yes. First 0.3 ETH was paid to become part of an ""alpha group"" and then an NFT had to be transferred to whitelist the address in the Discord. All complete lies of course, abusing the trust of new members of the NFT community. https://t.co/9GpMQ4PRdc"
25,community,"Our co-founders @thisispaff and @hrpeacock_ are gender non-conforming. 

Our community lead @gliksmee and engineer @KidEthereum are non-binary. 

No (a)gender, just a STRONG vision to create the next generation of diverse leaders. 

Doing it for all the enbies out there🖤💜💛🤍 https://t.co/Go8FN1SNpo"
25,community,"What happens to BAYC if all 10k Bored Apes have been bought by (bored) celebrities? They all try to become part of an exciting new community, but will gradually realize that it’s the same community that they are already part of. Good thing you can't photoshop the blockchain."
25,community,@NFTethics This for me is red-flag central. I think the NFT community would greatly benefit/learn something if you could use your detective skills to find some more information about exactly what happened here and what the full story is.
25,community,"@AngelLabsIO @meta_angels Our vision is a world with more diverse leaders! We’re using NFTs to accelerate this via crowdfunding to provide:

🎓Curriculum-based, intersectional learning
✊🏽Onboarding underrepresented groups
🤝Mentorship program
💸Peer-to-peer grants
🌈Most inclusive community in web3"
25,community,"3/ We have not been active in BapesClan Discord, but listened to limited parts of a couple of Twitter Spaces and did some online research as well. The high mint price is always by definition a red flag, especially for a project that claims to do everything for their community."
25,discord,"Just recorded our very first Take Up Space podcast for our community!! 

We spoke to @ChessyCollins, an amazing autistic, queer &amp; biracial leader. We covered:

🌈Empathetic leadership
🌈Unlearning unconscious bias 
🌈Advice for aspiring leaders

Join our discord to hear it first!"
25,discord,"Did you know that your 2D #NFT #MetaRebels will also be available as a 3D Avatar that can be used in the #TrustVerse #Metaverse? 😮

@discord opening soon. 🔥
#TrustVibes $TRUST #Ethereum https://t.co/98he142ox7"
25,discord,"If you are interested in our mentorship programme, where we match mentees with a diverse leader in their field - you can register through our discord:
https://t.co/A9djV0Bt2I

Mentors &amp; mentees all welcome! https://t.co/vwHxs68mgF"
25,discord,"If you are interested in our mentorship programme, where we match mentees with a diverse leader in their field - you can register through our discord:
https://t.co/A9djV0Bt2I

Mentors &amp; mentees all welcome! https://t.co/vwHxs68mgF"
25,discord,"62/ In the early days of the Larva Labs discord Channel, Beanie has told many things which we have now confirmed to be true. He revealed that he owned a real licensed casino company that was run by Owlman. https://t.co/PBqTZ7iqU4"
26,supply,@0xNFTCritic I believe we do that every day. When we support any large company do we really know where our money is going? Is there a transparent supply chain or money trail? Often no. It’s a similar thing imo
26,supply,@realhumankinder Positive: probably ethical visibility for industries like clothing and their supply chains. A restructuring of power dynamics and wealth. Negative: maybe the decentralised nature allows easy funding for terrible things?
26,supply,@realhumankinder Positive: probably ethical visibility for industries like clothing and their supply chains. A restructuring of power dynamics and wealth. Negative: maybe the decentralised nature allows easy funding for terrible things?
26,supply,@realhumankinder Positive: probably ethical visibility for industries like clothing and their supply chains. A restructuring of power dynamics and wealth. Negative: maybe the decentralised nature allows easy funding for terrible things?
26,supply,@0xNFTCritic I believe we do that every day. When we support any large company do we really know where our money is going? Is there a transparent supply chain or money trail? Often no. It’s a similar thing imo
26,diverse,"Calling all diverse marketers looking to pivot into web3! 💥

We’ve partnered with the brilliant @futurelilith who is curating the best web3 marketing roles, right here in the TUS discord. 

Roles from @Ledger, @rarible &amp; more up now! 

Join here👉🏽 https://t.co/mJj3QUFp6C https://t.co/iJKMQBQzMm"
26,diverse,"We’re the first NFT project focused on creating diverse leaders. But we’re not stopping there!

Other key roadmap initiatives include:

💸Funding for diverse founders
🤝Mentorship Programmes
🧑🏽‍💻Web3 Onboading &amp; Education
🏳️‍🌈10% of our mint is dedicated to grants for BIPOC + LGBTQ."
26,diverse,"1/ Dear Haya - as you are one of the founders of @diverse, and someone with almost 4M followers on IG before it was inactivated, we have a couple of quick questions. We noticed that your old twitter handle @023 is suspended, but we did like the photo with your $900k watch. https://t.co/HIkXV3btAg"
26,diverse,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/QskoHDpN5C"
26,diverse,"And just like that, gas fees went back up. 😶

EXCEPT on the PixelSaurus Tri minting page, which has a super gas-saver contract! 😀

Come and be part of a fun, diverse and inclusive world!

Mint YOUR PixeSaurs👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #nftcommunity #openseaNFT https://t.co/kO1mQonIKX"
26,sleep,"Don't sleep on us!

We are redefining leadership in web3. A force demanding diversity, equity &amp; inclusion for those intentionally left behind.

The next generation of diverse leaders are here!🌈✊🏽 https://t.co/bb3tyYhRmY"
26,sleep,"Don't sleep on us!

We are redefining leadership in web3. A force demanding diversity, equity &amp; inclusion for those intentionally left behind.

The next generation of diverse leaders are here!🌈✊🏽 https://t.co/bb3tyYhRmY"
26,sleep,"Don't sleep on us!

We are redefining leadership in web3. A force demanding diversity, equity &amp; inclusion for those intentionally left behind.

The next generation of diverse leaders are here!🌈✊🏽 https://t.co/bb3tyYhRmY"
26,sleep,"Don't sleep on us!

We are redefining leadership in web3. A force demanding diversity, equity &amp; inclusion for those intentionally left behind.

The next generation of diverse leaders are here!🌈✊🏽 https://t.co/bb3tyYhRmY"
26,sleep,"Don't sleep on us!

We are redefining leadership in web3. A force demanding diversity, equity &amp; inclusion for those intentionally left behind.

The next generation of diverse leaders are here!🌈✊🏽 https://t.co/bb3tyYhRmY"
26,power,17/ They will soon become so (financially) powerful and influential that they determine the (ethical) direction of this space. They will become too big to fail in this space.
26,power,"1/ Some people contacted us to ask our opinion on @moonbirds_xyz that is minting tomorrow for 2.5 ETH, which would take out more than 75 million USD out of the ecosystem. As usual, many are afraid to speak out because they don't want to offend ""powerful"" Web3/NFT influencers/VCs. https://t.co/YXvAqs8mwn"
26,power,"GM to all 1,300 Changemakers!

By being here, you’re supporting a small Black, queer and women-led #NFTproject with a BIG vision✨

✅ To create the future of web3 by onboarding diverse folks

✅To empower diverse leaders via education, training, mentorship &amp; funding.

#LFG https://t.co/hbdWiyIoCu"
26,power,"@NFTethics I think I learnt about the value of decentralisation AFTER being in crypto. It opened my eyes to things that I though were just normal or okay, narratives that have been set by those that want power."
26,power,"🧵
#UnikGals Genesis is a start point of building a UnikVerse!
We aim to empower equity &amp; diversity, onboarding #womeninnfts &amp; #disabilityinclusion

We start from donating:
5% to UG Fund to onboard women in need
5% to maternal #mentalhealth

👉Available on https://t.co/xbwxityelr https://t.co/keSeCUuE1c"
26,art,"24/ This is partly because on Yuga Labs Pitch Deck, two of these persons are characterized as “minority partners”. We will also soon publish a similar sort of thread about the VCs involved in this space. That promises to be even more fun. https://t.co/yhM39v50Od"
26,art,"Just one of those calls with the alien 👀👽💚

1/1 NFT in the DIVERSE METAVERSE ❤️‍🔥

https://t.co/ScOJRc2SPo 

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #animation #artist #nftcollectors https://t.co/QhMwqLxmzv"
26,art,"2/ For those not already aware: we don’t have any affiliation with any NFT project or person and will report about anything and anyone. Contrary to most other “influencers” who are afraid to be cancelled, which partly explains why (self-)regulation is such a contentious subject."
26,art,"A good reminder again that scammers, fraudsters and con artists are generally never original. They (re)use or (re)cycle ideas that others created and when found out, they always provide the same excuses as well. Hyping and manipulating is where they excel.
https://t.co/6SA1uEDpkX https://t.co/ERQOUN9NA1"
26,art,"@WarewaPain @TheMetaTribes 99.9% likely it's a scam. 8 tweets, no website, no Discord and 54300 followers on Twitter, while not following anyone else. It's the same cartel of scammers - avoid at all costs. https://t.co/O5wkxKIrVv"
26,hand,"2/ They all mention his connection to the project @HolyCowsNFT, which was a rug by him and he then handed over the project to the community. When checking Yubico’s Discord ID, it is similar to (at least) two OpenSea profiles which both mention the same Discord ID. https://t.co/lMn2SWAndL"
26,hand,"🚨PRE-SALE MINTING IS LIVE🚨

1,111 hand drawn, diverse &amp; genderless Changemakers have now been born and are ready to Take Up Space! ✊🏽🌈

#queerNFT #NFTCommunity #BlackNFT #womenledNFT #NFTProject https://t.co/eAKfX4z2r2"
26,hand,"Interesting to see that the CEO of @MoonPay, @isotowright, hours before 2 @RTFKTstudios CloneX were transferred via MoonPay to @JustinBieber, was personally involved in quite a few CloneX purchases himself. That is what we would call a “hands-on” CEO https://t.co/tpqKqvXPQp https://t.co/VxG9A72rEc"
26,hand,"To celebrate International women's day on the 8th March 2022, @wearelivingNFT is creating an illustration on inspiring women in the NFT space. Nominate below by tagging their handle! ❤️‍🔥
""Let's break the bias together"" 
 #InternationalWomensDay #womeninnft #InspiringWomen https://t.co/MuCKi7AbG8"
26,hand,"3/ One profile clearly shows involvement in this project and his real Twitter account is screenshotted below. The reason we know this is that when he handed over the project to the community, people discovered this. https://t.co/JvDzlrchti"
26,trust,"3/ The NFT was immediately sold after it was transferred. Scammers are abusing the trust that people generally have in the digital space (instilled by Web2), and it's truly sad to see that we are forcing people to become far less trustful towards others because of all these scams https://t.co/kktbDTHaMF"
26,trust,"TRUSTVERSE VIRTUAL
Organize concerts,🎶 Organize DJ sessions, Organize art exhibitions 🎨 and sell #NFTs in the #metaverse. 🎉
""Showcase your art to a virtual audience...""🤯
Learn more at https://t.co/p5R8F8lS7q
#trustvibes #trustverse #VirtualReality $TRUST #BinanceSmartChain https://t.co/7pDCiX8bZA"
26,trust,"Why scammers &amp; fraudsters thrive? Research shows that people tend to default to trusting others over distrusting them, believing them over doubting them and going along with someone’s self-presentation rather than embarrassing them by calling them out. https://t.co/KAu7BQh7JG"
26,trust,In @Gfunkera86 we trust 🙏🏼
26,trust,"With the #TrustVibes #NFTMarketplace just around the corner🤯 @JustinWBratton interviews🎙️ @hafiizkarim, a talented young Singaporean #NFTartist making waves in the #NFT Community. Keep an eye on this #DigitalArtist.🔥 #ArtistSpotlightSeries $trust 🚀  https://t.co/fh1mdW13gM"
26,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️066
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/tsxlhWQr6x via @opensea"
26,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️065
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto  https://t.co/wkG5Bt4izA via @opensea"
26,nft,"Hard work. Dedication. Consistency. Inclusivity. Diversity. Trust. Transparency. Accountability. Innovation. Fun. Dinosaurs. Pixels.

No, that’s not our seed phrase, but the core values behind PixelSaurus™ ✊🦖

Join the story👇
🔗 https://t.co/AibesNd3lH

#nft #nfts #rawr https://t.co/UM1V2f6WP3"
26,nft,"And just like that, gas fees went back up. 😶

EXCEPT on the PixelSaurus Tri minting page, which has a super gas-saver contract! 😀

Come and be part of a fun, diverse and inclusive world!

Mint YOUR PixeSaurs👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #nftcommunity #openseaNFT https://t.co/kO1mQonIKX"
26,nft,"GM #NFT Fam! 🦖
Reasons to mint a PixelSaurus today:

💎 Fun, family friendly, diverse &amp; inclusive #nfts!
💎 0.08 floor 🔥 0.05 mint price (gas saver)!
💎 5 x Innovative Utilities!
💎 Active in Discord &amp; #TwitterSpaces!
💎 VERIFIED #OpenSeaNFT account!

🔗 https://t.co/AibesNcvw9 https://t.co/ZqudmuenCG"
26,story,"GM #RAWRsome Fam! ☀️

PixelSaurus Tri is now OVER 75% MINTED! 🌋🦕🦖
🔗 https://t.co/AibesNcvw9 (Mint Price: 0.05)

Mint YOUR PixelSaurs &amp; be part of the story!

💎 Fun, family friendly &amp; diverse #nfts!
💎 5 x Innovative Utilities!
💎 Safe &amp; secure #NFT minting!

#rawr #dinofam https://t.co/CuFzCIsTfs"
26,story,"GM #NFTCommunity! You’re all going to have a fantastic day today!
Don’t forget to ADOPT a PixelSaurus #NFT and be part of the story! *VERIFIED @opensea account! ✅

Diversity | Inclusivity | Community ✊

🦕 Bronto: https://t.co/jk61Izkks4
🦖 Rex: https://t.co/hJuV9uxwXc https://t.co/xwthenaMii"
26,story,"4/ Initially he admitted that he didn't have any experience with crypto, but later he suddenly changed that story to suggest he has 4 years of crypto experience. And it was at that time he had a Crypto VIP group that he charged $1500 USD for some of his ""alpha"". https://t.co/Q2Iy5JWQ3i"
26,story,"21/ When typing in the real name of Owlman into OS, an ENS domain showed up attached to an account (0x08ac0605d7dca266735e9686dd90285b9e4952f0) with an interesting history. It was the deployer of CBET, a “scam token”, associated with a variety of “scam projects”, incl. TokenPay. https://t.co/HD29IBYdHe"
26,story,"Gas fees are super LOW today! Perfect time for you to come join our story and ADOPT a PixelSaurus #NFT!
Over 500 designs to choose from! We also embrace diversity &amp; inclusivity! FREE QR Code Utility unlockable! 
☑️ VERIFIED on #OpenSea! #NFTs #NFTCollector
https://t.co/9gDe9ggcs5 https://t.co/hRFeGdAglf"
26,project,"14/ If @jf_nft wants to provide us with facts, he should release the whole list of all projects that @NFT promoted and the money that they generated on each project. If they did their DD so well, they should also provide the info of the founders of projects that were rugs/scams."
26,project,"Soon we will report about 3 scam rings originating from the same country (UAE) that have been responsible for &gt;4 rug pulls each (3D projects). Mainly french speaking with connections to Canada/France. Some have &gt;4M followers on IG. We will report names, so it requires more rigor."
26,project,"This thread is worth a read - many of these scam projects are advertised via Instagram (with fake followers, paid accounts/celebrities, etc.) and the track record is not good: 4 complete rugs and 25 out of 36 projects are at or below the mint price.

https://t.co/asFIFOFxSl https://t.co/HODRXFpgTt"
26,project,"If you or anyone else gets banned/blocked from Discord/Twitter by an NFT project for asking legitimate questions or voicing legitimate concerns, it's immediately a very red flag. It stands for everything that Web3 doesn't stand for https://t.co/hCSuLnzJOf"
26,project,"What’s better than one LGBTQ owned &amp; operated project talking about #Intersectionality in #web3? 

Two of them! 

Join TUS x @MMonstersClub next week on a Twitter Space near you. (dates &amp; times TBC) ✊🏽🌈

#queerNFT #SpacesHost #LGBTQNFT #Diversity #Inclusion https://t.co/2fRMywsoY8"
27,good,"Be part of an #NFT project that's not just fun and collectible, but doing some good along the way, too!

PixelSaurus is a diverse and inclusive project that also embraces disability &amp; mental health issues. Add up to 3 traits to your #NFTs, too!

Mint👇
🔗 https://t.co/AibesNu6nH https://t.co/V4Q1Kqe7FC"
27,good,"Just for the avoidance of doubt. The verified account @BhawanaCAN is an obvious scam promoting an ""Ape Coin airdrop"" and also the verified account of @ToddWasserman has been hacked and used for scamming.
Almost nothing is what it seems, and if it seems too good to be true, it is. https://t.co/skw6d6jnFi"
27,good,"#UnikGals not only raise awareness about maternal #mentalhealth. We also promote #inclusion and diversity in all terms 💜

There is no equality without #disability inclusion 💜

#UnikGals #NFT #CryptoMoms #socialgood @garyvee @ReeseW"
27,good,"3/ The NFT space is a zero-sum game and only a limited amount of projects will ultimately “survive”, so the current state of the market is that “bad news” for other projects is good news for your project(s) and vice versa. Even though bad news is bad news for Web3 in general."
27,good,"1/2 Never get deceived by seemingly good gestures. There is a scammer out there (twitter handle: LurkingisNicer), who rugged the @ElephantNFTS  project and put in his Twitter profile that he donated $50k to charity. He scammer someone recently out of $8000 https://t.co/MeYIAVaGl1 https://t.co/FDKHtPD02b"
27,chip,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
27,chip,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
27,chip,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
27,chip,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
27,chip,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
27,really,"@flynnkristina @Science_stanley @rollnwthehomies @some_place @LanaHopkins3 @jdisimone_ Considering accessibilty needs whatever we're developing in the space. It's really important to normalise disability inclusion &amp; talking about it in the context of equity &amp; diversity. We're talking 1.2B ppl. I often face the problem of ""charitable"" as soon as I mention disability"
27,really,We would greatly appreciate if you could go through all our thousands of spam emails each day and provide proof if they are legit or not. There might be one where someone really wants to send $10M to my bank account and split the difference as a thank you https://t.co/MtP07inymb
27,really,"8/ We see a lot of messages about inclusive, but when you start a Dutch Auction at 3.33 ETH (those who buy early will be able to snap up the rare traits), you are favoring the rich and are not really ""inclusive"". https://t.co/0Y1pnt7bxZ"
27,really,"6/ We can’t really find anything about this company which claims to be the number 1 Instagram growth agency, and the only reasonably long and neutral review is pretty negative. https://t.co/KxGt0yGWBm"
27,really,"65/ We still have far and far more information that we have not (yet) disclosed, but we think we have presented enough evidence to allow people to make up their own judgement as to the kind of person that Beanie (really) is."
27,transparent,"1/ It’s sad to see that the Russian people have so long been represented by leaders that have reflected everything that Web3 doesn’t stand for: repression of (political) opponents, censoring and suppression of the free press and lack of free, fair and transparent elections."
27,transparent,Good take as usual. The wash trading still rubs me the wrong way but everything was transparent and if this is news to you you didn't DYOR.
27,transparent,Good take as usual. The wash trading still rubs me the wrong way but everything was transparent and if this is news to you you didn't DYOR.
27,transparent,"6/ Even though the blockchain provides transparency, these people use the fact that their relationships IRL are not transparent and obvious. And so you are often deceived by a web of people that are IRL all (inter)connected and centralized."
27,transparent,"6/ Even though the blockchain provides transparency, these people use the fact that their relationships IRL are not transparent and obvious. And so you are often deceived by a web of people that are IRL all (inter)connected and centralized."
27,definitely,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
27,definitely,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
27,definitely,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
27,definitely,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
27,definitely,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
27,blue,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
27,blue,"#UnikGals fact check 😎

We have more than 30 skin tones to cover the beauty of our diversity. Including acid green and cobalt blue, cause why not?

Explore here👉https://t.co/xbwxityelr

#NFTCommunity #diversity #NFTcollection https://t.co/LMhHOk2xJp"
27,blue,"#UnikGals fact check 😎

We have more than 30 skin tones to cover the beauty of our diversity. Including acid green and cobalt blue, cause why not?

Explore here👉https://t.co/xbwxityelr

#NFTCommunity #diversity #NFTcollection https://t.co/LMhHOk2xJp"
27,blue,"It looks like the SEC's experience with @ElonMusk, the owner of the first NFT Company or Company NFT that was shilled on Twitter, will likely serve as a blueprint for the future regulation of NFTs. More background here: https://t.co/KU17A6PENE"
27,blue,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
27,make,"GM Changemakers! 

Did you spot our new banner? These little cuties represent the diverse leaders of tomorrow. All currently available on OpenSea!

Click to expand them &amp; take up more space✊🏽

#QueerNFT #BlackNFT #NFTsforgood https://t.co/Dy5BoNWr78"
27,make,"@NFTherder We specifically mentioned that people NEW to the NFT space shouldn't mint any project, because they won't be able to make a proper distinction between legit and scam projects. If they would do that, it would harm the NFT space far more long-term than our short term warning."
27,make,@digitalartchick Thanks. Let’s hope that anonymous influencers in the future will behave in such a way that they don’t have to worry about their safety in case they dox themselves or get doxxed by someone else. You might want to review some of your past digital tracks to make that not too easy...
27,make,"1/ This is going to be a bit of a controversial thread, so just some disclaimers. We are free speech maximalists and “truths” can be inconvenient or politically incorrect, which could make them to certain people “offensive”, but it doesn’t make them less “true”."
27,make,"We could tell you about our #NFTProject &amp; Mentorship Program… but we’ll let our community of Changemakers do the talking❤️ 

@vanshikaNFT #queerNFT #LGBTQNFT #BlackNFT #diversity https://t.co/pcBK00I7og"
27,trust,"With the #TrustVibes #NFTMarketplace just around the corner🤯 @JustinWBratton interviews🎙️ @hafiizkarim, a talented young Singaporean #NFTartist making waves in the #NFT Community. Keep an eye on this #DigitalArtist.🔥 #ArtistSpotlightSeries $trust 🚀  https://t.co/fh1mdW13gM"
27,trust,"5. Undeniably, the artwork of the avatar drop has been one of the “coolest” and most unique to date. Many compared BAYC to Supreme, but I think Azuki to Supreme is a much better comparison. Finally, “trust the process” implies the team knows what they’re doing."
27,trust,"The least trustworthy people in this space are often also the most greedy and productive ones. The majority of (slow) rugs &amp; scams are created by repeat offenders who jump from project to project. And they continue to find new victims who are new &amp; naive.

https://t.co/ElH2kNiN7t"
27,trust,"TRUSTVIBES MARKETPLACE 
Mint #NFTs, List your collection and manage your shops. 🎉
""Join our Partner Program to maximize your presence…""
Learn more at https://t.co/Os35emjGBv
#trustvibes #NFTMarketplace $TRUST #BinanceSmartChain https://t.co/Qm0AqfB68f"
27,trust,"@jucamunga @shakkablood @HPPRSNFT You’re right, we’re all learning. It’s good to reflect on it all as we go and I appreciate the discussion! Even presale spots from other communities can feel risky as it’s almost completely utilising the trust already built in one community for something that isn’t established."
27,nft,"This planet is wild 🛸🪐
1/1 NFT in the DIVERSE METAVERSE 💚💚💚

https://t.co/QMLQ4iwVCM

#WomeninNFTs #NFT  #NFTs #NFTCommunity    #Metaverse #Illustrator  #artist #nftcollectors https://t.co/mfQNdTci2t"
27,nft,@Ape7068 @psych_nft You would prefer me to ask women not to reduce men to their marital status to be fair despite it not being a thing? Assuming equality doesn’t make it so. Men’s accomplishments are never eclipsed by their marital status.
27,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/1JADFMNTkq"
27,nft,"The project @nftsphantoms minting later today is very likely a scam by the same people that rugged already 10+ other projects.

https://t.co/XyoDKwweSk"
27,nft,"DIVERSE METAVERSE FILLED WITH RARE OUTER WORLD 1/1 NFTS - Browse the collection here to own yours 👀✨🔮🔥 https://t.co/owlls3wuT4

 #WomeninNFTs #NFT  #NFTs #NFTCommunity   #nftcollectors #aliennft https://t.co/VNc0RHDbn2"
27,project,"Want to onboard underrepresented folks into web3? Here’s your chance. 

TUS + small diverse led NFT projects have all donated $100 to raise funds for Ke, a queer Black artist needing an iPad &amp; Apple Pencil to create NFTs.

Are you with us?
@MyBFF
@90sbabesnft
@HoneyBadgesNFT"
27,project,"3/ One profile clearly shows involvement in this project and his real Twitter account is screenshotted below. The reason we know this is that when he handed over the project to the community, people discovered this. https://t.co/JvDzlrchti"
27,project,"Many people active in NFTs have backgrounds in high-risk/reward activities (traders, gamblers, entrepreneurs, criminals, etc) with a short-term ""investment"" horizon, which makes them intrinsically not suitable to build projects which require a long-term vision to generate value."
27,project,"15/ This is not a Dutch Auction in the true sense of the word and certainly not when the earlier you buy, the more rare your NFT will be. It is however an example of how the NFT space works: a few ""insiders"" are hyping ventures/projects/artists, and they benefit the most."
27,project,"Be part of a fun, diverse &amp; inclusive #NFT project that also embraces disability &amp; mental health!

🌈 Less than 300 #NFTs to mint!
🌈 VERIFIED on @OpenSea!
🌈 0.05 ETH (Gas Saver)
 
Mint YOUR PixelSaurs!👇
🔗 https://t.co/AibesNcvw9

#OpenSeaNFT #nftcollector #nftopensea @pranksy https://t.co/bTjwyeR53z"
28,ago,"We were away for some days, but when we wrote the below message a couple of weeks ago, it was meant to be a warning for what we are currently seeing in the crypto/NFT/Web3 space. If you know the people/VCs involved, it shouldn't really come as a surprise.

https://t.co/Uh3Lcqu7Co"
28,ago,4/ Did you know that technically a16z is not a VC anymore? They changed a couple of years ago to a Registered Investment Advisor (RIA). Little wonder the powerful VC lobby group the NVCA has been talking to the SEC into changing its definition of what constitutes a VC firm. https://t.co/aI9DAmhl00
28,ago,"63/ He also revealed to have run the largest hacker IRC, that he moved out of Canada more than 22 years ago for tax reasons, and that he has 30 years of professional trolling. https://t.co/xARwEx00Js"
28,ago,"Dear @LesleySilverman, as the Head of Digital Assets at UTA and formally representing Larva Labs' IP, did you think it was appropriate for you to purchase 2 Meebits 9 days ago? What does @unitedtalent think about employees that use insider information to gain an unfair advantage? https://t.co/LPUxcInUmK"
28,ago,"1/ Sometimes there are brilliant individuals out there who really take the time and effort to check connections between wallets and projects. Already 2 months ago, someone created the below chart and dropped it in the Ancient Cats Club Discord after it was rugged. https://t.co/jU3Xmgafxa"
28,say,"Many prominent people active in the NFT space who frequently say “WAGMI” and “Care for the community”, really mean: we need everyone to believe this so that they fill up the liquidity pool that I want to drain. 

They claim to like decentralization, but only for selfish purposes."
28,say,1/ A quick thread about the importance and current lack of ethics in the NFT space. We have noticed that a lot of the same persons are involved in multiple rugs. It’s probably even fair to say that there is a very small cartel of influential players that are serial ruggers.
28,say,"4/ As usual it starts by saying that it’s all lies, and that he has done many good things for the NFT space, and even spent $250k+ supporting ""unknown emerging"" 1/1 NFT artists from ""underdeveloped countries"". The phony philanthropy always speak volumes. https://t.co/X5IHK2CLML https://t.co/0hhKUGdg2W"
